instance,algorithm,seed,objv,lb
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_333,MIP,7,729.0,249.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_333,MIP,7,687.0,259.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_777,MIP,7,751.0,256.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_333,MIP,6,728.0,250.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_333,MIP,9,747.0,269.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_555,MIP,6,738.0,219.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_555,MIP,10,786.0,254.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_333,MIP,6,771.0,287.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_777,MIP,10,727.0,211.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,10,819.0,229.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_777,MIP,9,791.0,217.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_333,MIP,10,671.0,262.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,10,767.0,174.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_333,MIP,8,727.0,291.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_333,MIP,10,745.0,320.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_333,MIP,8,751.0,225.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,9,756.0,165.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_333,MIP,8,739.0,307.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,6,781.0,180.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_777,MIP,6,784.0,196.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_777,MIP,6,770.0,273.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_555,MIP,10,786.0,289.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_777,MIP,9,757.0,267.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_333,MIP,6,736.0,315.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_333,MIP,7,751.0,331.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_777,MIP,8,775.0,272.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_555,MIP,8,732.0,266.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_555,MIP,8,785.0,254.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_555,MIP,9,513.0,212.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_555,MIP,6,758.0,198.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,6,796.0,206.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_777,MIP,6,811.0,223.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_333,MIP,9,749.0,214.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_333,MIP,6,735.0,299.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_333,MIP,9,725.0,261.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,10,756.0,268.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_555,MIP,7,840.0,223.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,10,705.0,218.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,8,785.0,323.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,10,779.0,227.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,8,771.0,222.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_333,MIP,6,647.0,268.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_333,MIP,10,704.0,286.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_555,MIP,6,696.0,178.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_555,MIP,6,765.0,210.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_777,MIP,7,765.0,263.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_333,MIP,7,720.0,293.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_333,MIP,9,802.0,323.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_555,MIP,10,794.0,215.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_777,MIP,7,735.0,315.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_555,MIP,7,781.0,267.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_555,MIP,8,775.0,221.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_777,MIP,6,768.0,257.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_777,MIP,7,741.0,180.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_555,MIP,6,775.0,216.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,503.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,561.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,558.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,490.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,560.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,563.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,588.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,497.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,561.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,582.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,472.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,532.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,522.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,558.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,587.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,10,561.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,581.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,587.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,587.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,581.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,562.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,4,643.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,569.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,578.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,557.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,533.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,3,558.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,561.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,558.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,10,563.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,522.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,2,527.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,578.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,569.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,578.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,2,497.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,3,641.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,10,569.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,563.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,503.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,2,595.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,473.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,558.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,562.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,3,578.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,522.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,578.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,560.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,534.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,3,533.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,2,562.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,527.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,562.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,503.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,474.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,4,536.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,560.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,581.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,527.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,580.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,560.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,578.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,569.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,587.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,582.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,532.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,561.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,581.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,560.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,563.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,527.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,641.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,4,532.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,560.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,521.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,497.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,594.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,534.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,497.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,10,527.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,503.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,497.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,2,569.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,497.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,569.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,587.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,490.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,594.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,2,522.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,527.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,582.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,594.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,10,523.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,532.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,558.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,562.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,560.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,643.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,561.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,536.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,594.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,569.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,2,588.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,569.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,534.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,472.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,561.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,4,503.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,499.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,569.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,532.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,522.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,472.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,532.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,643.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,578.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,4,560.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,578.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,569.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,3,532.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,9,564.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,527.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,4,578.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,503.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,4,581.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,578.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,561.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,588.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,562.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,10,594.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,562.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,532.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,1,562.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,558.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,3,560.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,650.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,503.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,3,582.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,581.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,2,560.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,562.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,2,532.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,5,528.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,522.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,3,503.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,564.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,10,497.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,497.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,530.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,563.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,537.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,497.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,2,475.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,532.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,561.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,641.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,6,580.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,3,527.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,3,562.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,5,640.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,4,562.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,9,641.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,7,476.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,10,587.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,527.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,4,557.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,532.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,523.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,562.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_999,IBS,8,641.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,7,503.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,560.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,6,503.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,532.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,4,580.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,10,476.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,1,562.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,594.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_999,IBS,10,558.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_123,IBS,8,587.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_777,IBS,2,533.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_555,IBS,2,478.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,IBS,2,604.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,IBS,1,696.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_555,IBS,1,607.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_333,IBS,2,653.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,IBS,3,604.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_555,IBS,1,631.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_555,IBS,2,560.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_777,IBS,3,543.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_777,IBS,1,533.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_777,IBS,1,498.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_555,IBS,4,643.0,0.0
Medium_Moderate_Strong_High_Moderate_Moderate_Early_VeryLate_777,IBS,4,532.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,IBS,4,734.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_777,IBS,4,541.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_555,IBS,2,445.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_777,IBS,1,542.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_333,IBS,4,673.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_555,IBS,3,572.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_333,IBS,5,681.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_777,IBS,1,656.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_333,IBS,3,640.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_555,IBS,3,646.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_333,IBS,3,647.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_777,IBS,4,498.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_333,IBS,2,693.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_333,IBS,3,686.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_777,IBS,3,602.0,0.0
Medium_Flat_Moderate_High_Moderate_Moderate_Early_VeryLate_555,IBS,5,648.0,0.0
Medium_Moderate_Moderate_High_Moderate_Moderate_Early_VeryLate_777,IBS,3,525.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_333,IBS,5,694.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_777,IBS,5,663.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,IBS,4,696.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_777,IBS,2,534.0,0.0
Medium_Flat_Strong_High_Moderate_Moderate_Early_VeryLate_333,IBS,1,639.0,0.0
Medium_Steep_Moderate_High_Moderate_Moderate_Early_VeryLate_777,IBS,4,664.0,0.0
Medium_Steep_Light_High_Moderate_Moderate_Early_VeryLate_333,IBS,1,686.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_777,IBS,4,527.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_777,IBS,2,656.0,0.0
Medium_Flat_Light_High_Moderate_Moderate_Early_VeryLate_333,IBS,3,654.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,IBS,5,604.0,0.0
Medium_Steep_Strong_High_Moderate_Moderate_Early_VeryLate_555,IBS,4,512.0,0.0
